Device,Experiment,Replicate,Plate Name,Animal Description,Plate Position Name,Plate Row,Plate Column,Plate Center Position X (inches),Plate Center Position Y (inches),Plate Size X (inches),Plate Size Y (inches),Strain,Genotype,Condition1,Condition2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Ageofdeath,Duration Not Fast Moving (d),Longest Gap in Measurement (d),Age at Death-Associated Posture Relaxation Start (d),Age at Death-Associated Posture Relaxation End (d),Censored,Censored Reason,Event Observation Type,Annotation Source,Technique,Analysis Type,Event Type,Special Flag
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,18.0795,6.25,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,18.3712,7.04167,0,38.9545,39.4962,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,18.7045,8.25,0,38.9545,39.5379,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,18.9129,7.16667,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,18.9545,6.75,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,19.0795,8.83333,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,19.2879,7.83333,0,18.4962,19.7879,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,19.4545,8.54167,0,18.1212,18.4962,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,19.5379,8.375,0,29.2879,30.0795,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,19.6212,6.79167,0,19.0795,20.6212,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,20.2879,7.70833,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,20.5379,9.91667,0,24.5379,24.9962,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,21.0795,9.375,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,21.7879,3.41667,0,38.9545,39.5379,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,22.0379,6.91667,0,38.9545,39.3295,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,23.0795,1.04167,0,38.9545,39.5379,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,23.2879,3.25,0,38.9545,39.5379,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,26.4129,3.91667,0,26.0795,28.5379,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,27.4545,7.875,0,38.9545,39.5379,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,27.5795,6.83333,0,27.6212,29.1212,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,28.9129,7.29167,0,29.2879,31.5379,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,30.8295,8.58333,0,32.0379,34.5795,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,31.1629,7.70833,0,38.9962,39.3295,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::2,JK574::virgin::null::58::20::OP50-1,d::2,2,d,6.01875,5.76406,1.825,1.89063,JK574,,virgin,null,58,20,20,OP50-1,,,,,1,31.4129,11.625,0,38.9962,39.3295,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,7.93369,0.5625,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,10.767,1.875,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,14.6837,1.5,0.0416667,27.8087,28.8087,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,17.1837,1.04167,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,18.9754,6.33333,0.0416667,14.8087,20.9754,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,22.017,5.45833,0.0416667,22.5587,25.4337,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,23.4754,6.33333,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,24.0587,9.29167,0,24.6004,27.2254,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,24.3504,5.625,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,25.892,11.4167,0.208333,28.392,31.517,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,26.767,9.875,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,28.8087,8.58333,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,29.8504,11.3333,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,30.8087,13.5833,0.208333,33.1837,34.1837,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,30.892,12.4583,0.208333,32.017,32.642,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,31.392,8.83333,0.208333,32.2254,32.892,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_b::3,PX632::mated::equal::23::20::OP50-1,b::3,3,b,2.125,8.04844,1.8375,1.90938,PX632,,mated,equal,23,20,20,OP50-1,,,,,1,31.4754,11.875,0.208333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,10.2045,0.0416667,0.0416667,9.87119,10.8712,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,12.1629,3.66667,0,12.9962,13.4962,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,16.9129,2.66667,0.0416667,38.9962,39.5379,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,17.2045,4.70833,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,17.9962,2.95833,0.0416667,17.7879,20.7045,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,18.2879,3.375,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,18.8712,4.58333,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.0379,5.625,0.0833333,38.9545,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.0795,6.66667,0.0833333,27.9545,28.4962,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.4129,5.58333,0.0833333,38.9545,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.6212,5.83333,0.0833333,38.9545,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.6837,5.14583,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.6629,4.70833,0.0416667,38.9962,40.2045,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.7462,4.66667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.7879,8.33333,0.0833333,38.9962,39.6629,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,19.8295,7.16667,0.0833333,38.9962,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,20.1212,5.33333,0.0416667,38.9545,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,20.1629,5.875,0.0416667,20.9962,23.0379,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,20.2462,7.375,0.0833333,38.9962,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,20.6629,6.41667,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,20.7045,5.625,0.0416667,38.9545,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,20.9545,9.875,0.0833333,20.7462,21.8712,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,21.2045,6.875,0.0416667,38.9962,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,21.9129,5.91667,0.0416667,21.6212,23.0795,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,21.9962,7.5,0.0416667,38.9545,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,22.0795,7.375,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,22.1212,0.541667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,22.1212,7.875,0,,,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,24.3712,7.75,0.0416667,38.9545,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,24.4962,10.1667,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,24.7045,10.375,0.0416667,38.9962,39.3295,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,25.2045,10.6667,0.0416667,,,0,,Observed Multiple Worm,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,25.2254,10.6667,0.0416667,,,0,,Induced Multiple Worm,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,25.6212,11.2917,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,26.4129,10.125,0.208333,26.0379,27.6629,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_d::3,JK574::mated::equal::46::20::OP50-1,d::3,3,d,6.00781,8.04375,1.82813,1.86875,JK574,,mated,equal,46,20,20,OP50-1,,,,,1,31.1212,11.0417,0.208333,38.9129,39.8712,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,16.1733,4.54167,0,16.3816,19.3816,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,16.2983,1.66667,0,16.0483,18.3399,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,18.0899,1.75,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,18.3816,4,0,18.1316,19.7983,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,19.3399,4.70833,0,19.6733,22.1733,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,20.0066,5.45833,0.0416667,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,20.2983,4.875,0.0416667,20.2983,23.7983,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,20.3399,5.25,0,,,0,,,Storyboard Annotation,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,21.0899,6.20833,0.0416667,21.1733,23.2983,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,21.4649,6.16667,0.0416667,21.1733,21.8399,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,21.5066,1.70833,0.0416667,20.8399,22.6733,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,21.5899,6.41667,0.0416667,21.1733,23.3816,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,23.5899,8.29167,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,23.7983,8.5,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,23.8399,5.91667,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,24.1316,8.83333,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,24.3816,9.08333,0.0833333,24.1316,25.5066,0,,,Automated Analysis,Lifespan Machine,,,
Vega,RL_010419,2,Vega_a::0,JK574::mated::equal::51::20::OP50-1,a::0,0,a,1.03594,1.02969,1.81563,1.88437,JK574,,mated,equal,51,20,20,OP50-1,,,,,1,24.7566,7.625,0.0833333,,,0,,,Automated Analysis,Lifespan Machine,,,
